#F spectrum.dat

#S 1 Wiggler spectrum
#N 3
#L PhotonEnergy[eV]  Flux[phot/s/0.1%bw]  PowerDensity[W/eV]
 1.123562356236e+04   3.776454570138e+14   6.050547271638e-02  
 1.125012501250e+04   3.773618810878e+14   6.046003884412e-02  
 1.126462646265e+04   3.770783860623e+14   6.041461793355e-02  
 1.127912791279e+04   3.767949724751e+14   6.036921007083e-02  
 1.129362936294e+04   3.765116408613e+14   6.032381534170e-02  
 1.130813081308e+04   3.762283917529e+14   6.027843383138e-02  
 1.132263226323e+04   3.759452257068e+14   6.023306562913e-02  
 1.133713371337e+04   3.756621431936e+14   6.018771081032e-02  
 1.135163516352e+04   3.753791447643e+14   6.014236946323e-02  
 1.136613661366e+04   3.750962309672e+14   6.009704167571e-02  
 1.138063806381e+04   3.748134022640e+14   6.005172752174e-02  
 1.139513951395e+04   3.745306591971e+14   6.000642708822e-02  
 1.140964096410e+04   3.742480022783e+14   5.996114045715e-02  
 1.142414241424e+04   3.739654320165e+14   5.991586771005e-02  
 1.143864386439e+04   3.736829489178e+14   5.987060892803e-02  
 1.145314531453e+04   3.734005534855e+14   5.982536419171e-02  
 1.146764676468e+04   3.731182462201e+14   5.978013358128e-02  
 1.148214821482e+04   3.728360276193e+14   5.973491717650e-02  
 1.149664966497e+04   3.725538981781e+14   5.968971505666e-02  
 1.151115111511e+04   3.722718583887e+14   5.964452730061e-02  
 1.152565256526e+04   3.719899087406e+14   5.959935398680e-02  
 1.154015401540e+04   3.717080497204e+14   5.955419519318e-02  
 1.155465546555e+04   3.714262818124e+14   5.950905099733e-02  
 1.156915691569e+04   3.711446054976e+14   5.946392147635e-02  
 1.158365836584e+04   3.708630212550e+14   5.941880670694e-02  
 1.159815981598e+04   3.705815295603e+14   5.937370676535e-02  
 1.161266126613e+04   3.703001308870e+14   5.932862172743e-02  
 1.162716271627e+04   3.700188257057e+14   5.928355166858e-02  
 1.164166416642e+04   3.697376144844e+14   5.923849666378e-02  
 1.165616561656e+04   3.694564976887e+14   5.919345678763e-02  
 1.167066706671e+04   3.691754757812e+14   5.914843211425e-02  
 1.168516851685e+04   3.688945492223e+14   5.910342271740e-02  
 1.169966996700e+04   3.686137184697e+14   5.905842867040e-02  
 1.171417141714e+04   3.683329839782e+14   5.901345004614e-02  
 1.172867286729e+04   3.680523462007e+14   5.896848691716e-02  
 1.174317431743e+04   3.677718055869e+14   5.892353935553e-02  
 1.175767576758e+04   3.674913625844e+14   5.887860743296e-02  
 1.177217721772e+04   3.672110176381e+14   5.883369122072e-02  
 1.178667866787e+04   3.669307711905e+14   5.878879078970e-02  
 1.180118011801e+04   3.666506236815e+14   5.874390621040e-02  
 1.181568156816e+04   3.663705755485e+14   5.869903755290e-02  
 1.183018301830e+04   3.660906272266e+14   5.865418488689e-02  
 1.184468446845e+04   3.658107791776e+14   5.860934828637e-02  
 1.185918591859e+04   3.655310317733e+14   5.856452781091e-02  
 1.187368736874e+04   3.652513854704e+14   5.851972353367e-02  
 1.188818881888e+04   3.649718406941e+14   5.847493552280e-02  
 1.190269026903e+04   3.646923978672e+14   5.843016384603e-02  
 1.191719171917e+04   3.644130574103e+14   5.838540857073e-02  
 1.193169316932e+04   3.641338197414e+14   5.834066976389e-02  
 1.194619461946e+04   3.638546852761e+14   5.829594749209e-02  
 1.196069606961e+04   3.635756544279e+14   5.825124182156e-02  
 1.197519751975e+04   3.632967276077e+14   5.820655281816e-02  
 1.198969896990e+04   3.630179052240e+14   5.816188054735e-02  
 1.200420042004e+04   3.627391877130e+14   5.811722507899e-02  
 1.201870187019e+04   3.624605754194e+14   5.807258646832e-02  
 1.203320332033e+04   3.621820687745e+14   5.802796478442e-02  
 1.204770477048e+04   3.619036681775e+14   5.798336009129e-02  
 1.206220622062e+04   3.616253740257e+14   5.793877245254e-02  
 1.207670767077e+04   3.613471867138e+14   5.789420193145e-02  
 1.209120912091e+04   3.610691066345e+14   5.784964859091e-02  
 1.210571057106e+04   3.607911341781e+14   5.780511249345e-02  
 1.212021202120e+04   3.605132697327e+14   5.776059370127e-02  
 1.213471347135e+04   3.602355136842e+14   5.771609227617e-02  
 1.214921492149e+04   3.599578664161e+14   5.767160827963e-02  
 1.216371637164e+04   3.596803283100e+14   5.762714177277e-02  
 1.217821782178e+04   3.594028997451e+14   5.758269281634e-02  
 1.219271927193e+04   3.591255810985e+14   5.753826147076e-02  
 1.220722072207e+04   3.588483727752e+14   5.749384780093e-02  
 1.222172217222e+04   3.585712750878e+14   5.744945185693e-02  
 1.223622362236e+04   3.582942884369e+14   5.740507370293e-02  
 1.225072507251e+04   3.580174131909e+14   5.736071339796e-02  
 1.226522652265e+04   3.577406497161e+14   5.731637100071e-02  
 1.227972797280e+04   3.574639983766e+14   5.727204656953e-02  
 1.229422942294e+04   3.571874595346e+14   5.722774016241e-02  
 1.230873087309e+04   3.569110335499e+14   5.718345183704e-02  
 1.232323232323e+04   3.566347207805e+14   5.713918165077e-02  
 1.233773377338e+04   3.563585215821e+14   5.709492966057e-02  
 1.235223522352e+04   3.560824363085e+14   5.705069592312e-02  
 1.236673667367e+04   3.558064653416e+14   5.700648049965e-02  
 1.238123812381e+04   3.555306089706e+14   5.696228343644e-02  
 1.239573957396e+04   3.552548675730e+14   5.691810479403e-02  
 1.241024102410e+04   3.549792414946e+14   5.687394462776e-02  
 1.242474247425e+04   3.547037310787e+14   5.682980299269e-02  
 1.243924392439e+04   3.544283366975e+14   5.678567994842e-02  
 1.245374537454e+04   3.541530586294e+14   5.674157553956e-02  
 1.246824682468e+04   3.538778972422e+14   5.669748982505e-02  
 1.248274827483e+04   3.536028528715e+14   5.665342285865e-02  
 1.249724972497e+04   3.533279258509e+14   5.660937469380e-02  
 1.251175117512e+04   3.530531165118e+14   5.656534538361e-02  
 1.252625262526e+04   3.527784251838e+14   5.652133498089e-02  
 1.254075407541e+04   3.525038521947e+14   5.647734353814e-02  
 1.255525552555e+04   3.522293978701e+14   5.643337110754e-02  
 1.256975697570e+04   3.519550625338e+14   5.638941774097e-02  
 1.258425842584e+04   3.516808465077e+14   5.634548348999e-02  
 1.259875987599e+04   3.514067501116e+14   5.630156840587e-02  
 1.261326132613e+04   3.511327736637e+14   5.625767253957e-02  
 1.262776277628e+04   3.508589175114e+14   5.621379594673e-02  
 1.264226422642e+04   3.505851819066e+14   5.616993866774e-02  
 1.265676567657e+04   3.503115671928e+14   5.612610075762e-02  
 1.267126712671e+04   3.500380736804e+14   5.608228226612e-02  
 1.268576857686e+04   3.497647016783e+14   5.603848324269e-02  
 1.270027002700e+04   3.494914514931e+14   5.599470373649e-02  
 1.271477147715e+04   3.492183234298e+14   5.595094379639e-02  
 1.272927292729e+04   3.489453177917e+14   5.590720347095e-02  
 1.274377437744e+04   3.486724348799e+14   5.586348280845e-02  
 1.275827582758e+04   3.483996749941e+14   5.581978185688e-02  
 1.277277727773e+04   3.481270384320e+14   5.577610066393e-02  
 1.278727872787e+04   3.478545254893e+14   5.573243927701e-02  
 1.280178017802e+04   3.475821364603e+14   5.568879774326e-02  
 1.281628162816e+04   3.473098716373e+14   5.564517610948e-02  
 1.283078307831e+04   3.470377313108e+14   5.560157442226e-02  
 1.284528452845e+04   3.467657157697e+14   5.555799272785e-02  
 1.285978597860e+04   3.464938253009e+14   5.551443107224e-02  
 1.287428742874e+04   3.462220601898e+14   5.547088950114e-02  
 1.288878887889e+04   3.459504207199e+14   5.542736805999e-02  
 1.290329032903e+04   3.456789071730e+14   5.538386679393e-02  
 1.291779177918e+04   3.454075198293e+14   5.534038574784e-02  
 1.293229322932e+04   3.451362589671e+14   5.529692496632e-02  
 1.294679467947e+04   3.448651248631e+14   5.525348449371e-02  
 1.296129612961e+04   3.445941177922e+14   5.521006437405e-02  
 1.297579757976e+04   3.443232380277e+14   5.516666465113e-02  
 1.299029902990e+04   3.440524858414e+14   5.512328536847e-02  
 1.300480048005e+04   3.437818615029e+14   5.507992656930e-02  
 1.301930193019e+04   3.435113652807e+14   5.503658829662e-02  
 1.303380338034e+04   3.432409974413e+14   5.499327059313e-02  
 1.304830483048e+04   3.429707582497e+14   5.494997350129e-02  
 1.306280628063e+04   3.427006480012e+14   5.490669706843e-02  
 1.307730773077e+04   3.424306668936e+14   5.486344132620e-02  
 1.309180918092e+04   3.421608152186e+14   5.482020632136e-02  
 1.310631063106e+04   3.418910932348e+14   5.477699209535e-02  
 1.312081208121e+04   3.416215011989e+14   5.473379868929e-02  
 1.313531353135e+04   3.413520393661e+14   5.469062614406e-02  
 1.314981498150e+04   3.410827079900e+14   5.464747450031e-02  
 1.316431643164e+04   3.408135073226e+14   5.460434379839e-02  
 1.317881788179e+04   3.405444376143e+14   5.456123407843e-02  
 1.319331933193e+04   3.402754991139e+14   5.451814538030e-02  
 1.320782078208e+04   3.400066920687e+14   5.447507774361e-02  
 1.322232223222e+04   3.397380167243e+14   5.443203120772e-02  
 1.323682368237e+04   3.394694733250e+14   5.438900581176e-02  
 1.325132513251e+04   3.392010621132e+14   5.434600159458e-02  
 1.326582658266e+04   3.389327833301e+14   5.430301859480e-02  
 1.328032803280e+04   3.386646372151e+14   5.426005685081e-02  
 1.329482948295e+04   3.383966240063e+14   5.421711640073e-02  
 1.330933093309e+04   3.381287439400e+14   5.417419728244e-02  
 1.332383238324e+04   3.378609972513e+14   5.413129953360e-02  
 1.333833383338e+04   3.375933841735e+14   5.408842319158e-02  
 1.335283528353e+04   3.373259049387e+14   5.404556829358e-02  
 1.336733673367e+04   3.370585597773e+14   5.400273487649e-02  
 1.338183818382e+04   3.367913489183e+14   5.395992297702e-02  
 1.339633963396e+04   3.365242725890e+14   5.391713263160e-02  
 1.341084108411e+04   3.362573310487e+14   5.387436388175e-02  
 1.342534253425e+04   3.359905244559e+14   5.383161675287e-02  
 1.343984398440e+04   3.357238530666e+14   5.378889128597e-02  
 1.345434543454e+04   3.354573171356e+14   5.374618752190e-02  
 1.346884688469e+04   3.351909168169e+14   5.370350548531e-02  
 1.348334833483e+04   3.349246523623e+14   5.366084521654e-02  
 1.349784978498e+04   3.346585239890e+14   5.361820675040e-02  
 1.351235123512e+04   3.343925319129e+14   5.357559012150e-02  
 1.352685268527e+04   3.341266763820e+14   5.353299536954e-02  
 1.354135413541e+04   3.338609575427e+14   5.349042251798e-02  
 1.355585558556e+04   3.335953756399e+14   5.344787160606e-02  
 1.357035703570e+04   3.333299308837e+14   5.340534266746e-02  
 1.358485848585e+04   3.330646234830e+14   5.336283573565e-02  
 1.359935993599e+04   3.327994536453e+14   5.332035084385e-02  
 1.361386138614e+04   3.325344215768e+14   5.327788802510e-02  
 1.362836283628e+04   3.322695274821e+14   5.323544731220e-02  
 1.364286428643e+04   3.320047715645e+14   5.319302873771e-02  
 1.365736573657e+04   3.317401540260e+14   5.315063233401e-02  
 1.367186718672e+04   3.314756750673e+14   5.310825813323e-02  
 1.368636863686e+04   3.312113348877e+14   5.306590616730e-02  
 1.370087008701e+04   3.309471336850e+14   5.302357646794e-02  
 1.371537153715e+04   3.306830716559e+14   5.298126906665e-02  
 1.372987298730e+04   3.304191489957e+14   5.293898399470e-02  
 1.374437443744e+04   3.301553658981e+14   5.289672128317e-02  
 1.375887588759e+04   3.298917225900e+14   5.285448096837e-02  
 1.377337733773e+04   3.296282191948e+14   5.281226307009e-02  
 1.378787878788e+04   3.293648559363e+14   5.277006762419e-02  
 1.380238023802e+04   3.291016330031e+14   5.272789466089e-02  
 1.381688168817e+04   3.288385505827e+14   5.268574421021e-02  
 1.383138313831e+04   3.285756088612e+14   5.264361630198e-02  
 1.384588458846e+04   3.283128080235e+14   5.260151096581e-02  
 1.386038603860e+04   3.280501482529e+14   5.255942823111e-02  
 1.387488748875e+04   3.277876297319e+14   5.251736812706e-02  
 1.388938893889e+04   3.275252526414e+14   5.247533068270e-02  
 1.390389038904e+04   3.272630171611e+14   5.243331592679e-02  
 1.391839183918e+04   3.270009234697e+14   5.239132388795e-02  
 1.393289328933e+04   3.267389717442e+14   5.234935459457e-02  
 1.394739473947e+04   3.264771621607e+14   5.230740807485e-02  
 1.396189618962e+04   3.262154948939e+14   5.226548435678e-02  
 1.397639763976e+04   3.259539701175e+14   5.222358346818e-02  
 1.399089908991e+04   3.256925880035e+14   5.218170543663e-02  
 1.400540054005e+04   3.254313487232e+14   5.213985028955e-02  
 1.401990199020e+04   3.251702524465e+14   5.209801805416e-02  
 1.403440344034e+04   3.249092993418e+14   5.205620875748e-02  
 1.404890489049e+04   3.246484895767e+14   5.201442242632e-02  
 1.406340634063e+04   3.243878233174e+14   5.197265908733e-02  
 1.407790779078e+04   3.241273007290e+14   5.193091876695e-02  
 1.409240924092e+04   3.238669219753e+14   5.188920149143e-02  
 1.410691069107e+04   3.236066872190e+14   5.184750728684e-02  
 1.412141214121e+04   3.233465966215e+14   5.180583617905e-02  
 1.413591359136e+04   3.230866503433e+14   5.176418819374e-02  
 1.415041504150e+04   3.228268485434e+14   5.172256335641e-02  
 1.416491649165e+04   3.225671913798e+14   5.168096169238e-02  
 1.417941794179e+04   3.223076790094e+14   5.163938322677e-02  
 1.419391939194e+04   3.220483115879e+14   5.159782798453e-02  
 1.420842084208e+04   3.217890892697e+14   5.155629599040e-02  
 1.422292229223e+04   3.215300122083e+14   5.151478726898e-02  
 1.423742374237e+04   3.212710805558e+14   5.147330184465e-02  
 1.425192519252e+04   3.210122944635e+14   5.143183974162e-02  
 1.426642664266e+04   3.207536540814e+14   5.139040098393e-02  
 1.428092809281e+04   3.204951595582e+14   5.134898559542e-02  
 1.429542954295e+04   3.202368110418e+14   5.130759359978e-02  
 1.430993099310e+04   3.199786086788e+14   5.126622502049e-02  
 1.432443244324e+04   3.197205526146e+14   5.122487988087e-02  
 1.433893389339e+04   3.194626429939e+14   5.118355820406e-02  
 1.435343534353e+04   3.192048799597e+14   5.114226001303e-02  
 1.436793679368e+04   3.189472636546e+14   5.110098533056e-02  
 1.438243824382e+04   3.186897942550e+14   5.105973418496e-02  
 1.439693969397e+04   3.184324718303e+14   5.101850658734e-02  
 1.441144114411e+04   3.181752965548e+14   5.097730256561e-02  
 1.442594259426e+04   3.179182685664e+14   5.093612214188e-02  
 1.444044404440e+04   3.176613880018e+14   5.089496533805e-02  
 1.445494549455e+04   3.174046550328e+14   5.085383218164e-02  
 1.446944694469e+04   3.171480697227e+14   5.081272268279e-02  
 1.448394839484e+04   3.168916322408e+14   5.077163686863e-02  
 1.449844984498e+04   3.166353427196e+14   5.073057476039e-02  
 1.451295129513e+04   3.163792012908e+14   5.068953637917e-02  
 1.452745274527e+04   3.161232080849e+14   5.064852174587e-02  
 1.454195419542e+04   3.158673632313e+14   5.060753088124e-02  
 1.455645564556e+04   3.156116668587e+14   5.056656380588e-02  
 1.457095709571e+04   3.153561190944e+14   5.052562054020e-02  
 1.458545854585e+04   3.151007200649e+14   5.048470110446e-02  
 1.459995999600e+04   3.148454698956e+14   5.044380551875e-02  
 1.461446144614e+04   3.145903687109e+14   5.040293380301e-02  
 1.462896289629e+04   3.143354166342e+14   5.036208597700e-02  
 1.464346434643e+04   3.140806137879e+14   5.032126206033e-02  
 1.465796579658e+04   3.138259602933e+14   5.028046207246e-02  
 1.467246724672e+04   3.135714562710e+14   5.023968603267e-02  
 1.468696869687e+04   3.133171018402e+14   5.019893396009e-02  
 1.470147014701e+04   3.130628971194e+14   5.015820587370e-02  
 1.471597159716e+04   3.128088422260e+14   5.011750179232e-02  
 1.473047304730e+04   3.125549372766e+14   5.007682173459e-02  
 1.474497449745e+04   3.123011823866e+14   5.003616571904e-02  
 1.475947594759e+04   3.120475777069e+14   4.999553376983e-02  
 1.477397739774e+04   3.117941232786e+14   4.995492589354e-02  
 1.478847884788e+04   3.115408192503e+14   4.991434211400e-02  
 1.480298029803e+04   3.112876657338e+14   4.987378244910e-02  
 1.481748174817e+04   3.110346628397e+14   4.983324691658e-02  
 1.483198319832e+04   3.107818106777e+14   4.979273553401e-02  
 1.484648464846e+04   3.105291093568e+14   4.975224831882e-02  
 1.486098609861e+04   3.102765589847e+14   4.971178528832e-02  
 1.487548754875e+04   3.100241596683e+14   4.967134645961e-02  
 1.488998899890e+04   3.097719115138e+14   4.963093184969e-02  
 1.490449044904e+04   3.095198146261e+14   4.959054147539e-02  
 1.491899189919e+04   3.092678691093e+14   4.955017535339e-02  
 1.493349334933e+04   3.090160750669e+14   4.950983350025e-02  
 1.494799479948e+04   3.087644326009e+14   4.946951593235e-02  
 1.496249624962e+04   3.085129418130e+14   4.942922266593e-02  
 1.497699769977e+04   3.082616028034e+14   4.938895371710e-02  
 1.499149914991e+04   3.080104157089e+14   4.934870910775e-02  
 1.500600060006e+04   3.077593805545e+14   4.930848884187e-02  
 1.502050205021e+04   3.075084974746e+14   4.926829294103e-02  
 1.503500350035e+04   3.072577665662e+14   4.922812142074e-02  
 1.504950495050e+04   3.070071879253e+14   4.918797429640e-02  
 1.506400640064e+04   3.067567616472e+14   4.914785158326e-02  
 1.507850785079e+04   3.065064878259e+14   4.910775329641e-02  
 1.509300930093e+04   3.062563665550e+14   4.906767945082e-02  
 1.510751075108e+04   3.060063979270e+14   4.902763006132e-02  
 1.512201220122e+04   3.057565820336e+14   4.898760514259e-02  
 1.513651365137e+04   3.055069190027e+14   4.894760471515e-02  
 1.515101510151e+04   3.052574088501e+14   4.890762878149e-02  
 1.516551655166e+04   3.050080517018e+14   4.886767736184e-02  
 1.518001800180e+04   3.047588476461e+14   4.882775047033e-02  
 1.519451945195e+04   3.045097967703e+14   4.878784812095e-02  
